"region","indicator","Unit","Date","Value"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2015","871900"
"Wisconsin","Enrollment in Public Elementary and Secondary Schools","Number","2016","870900"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","711466"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","825699"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","821934"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","831939"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","826864"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","826864"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","831809"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","834177"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","835072"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","823754"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","823595"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","817284"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","825622"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","825949"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","829261"
"Wisconsin","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","829249"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2000","60165"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2005","60127"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2007","58914"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2008","59401"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2009","58425.7"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2010","57625.42"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2011","56244.93"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2012","57550.78"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2013","57980.2"
"Wisconsin","Public Elementary and Secondary Teachers","Number","2014","58376"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","14.6177345632843"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","14.55542"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","14.83694"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","14.84593"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","14.7093483274692"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","14.9324013233902"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","15.1371738375182"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","15.487707069775"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","15.1594122616583"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","15.0812518756403"
"Wisconsin","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","14.9279155817459"
"Wisconsin","Public High School Graduates","Number","1990","52038"
"Wisconsin","Public High School Graduates","Number","2000","58545"
"Wisconsin","Public High School Graduates","Number","2004","62784"
"Wisconsin","Public High School Graduates","Number","2005","63229"
"Wisconsin","Public High School Graduates","Number","2006","63003"
"Wisconsin","Public High School Graduates","Number","2007","63968"
"Wisconsin","Public High School Graduates","Number","2008","65183"
"Wisconsin","Public High School Graduates","Number","2009","65410"
"Wisconsin","Public High School Graduates","Number","2010","64687"
"Wisconsin","Public High School Graduates","Number","2011","64135"
"Wisconsin","Public High School Graduates","Number","2012","62705"
"Wisconsin","Public High School Graduates","Number","2013","61425"
"Wisconsin","Public High School Graduates","Number","2014","60820"
"Wisconsin","Public High School Graduates","Number","2015","60240"
"Wisconsin","Public High School Graduates","Number","2016","60850"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","5523.69290450984"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","5871.296372"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","6139"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","6475.4361356"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","6717.1999449"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","6930.3406988"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","7093.9322722"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","7397.9924796"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","7680.0371792"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","8062.4046891"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","8298.63942429384"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","8797.4071325"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","9236.9652393"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","9537.6648673"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","9833.87371441978"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","10140.9802959574"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","10483.6208862148"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10813.0322714688"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","11370.0615013706"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","11773.0540411246"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","12194.3465625168"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","12515.4316418409"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","11750.0383268216"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","11767.8871284192"
"Wisconsin","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11963.0773386522"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","79.0312262604454"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","85.75"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","86.4138"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","86.6803"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","88.9201"
"Wyoming","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","88.059"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","21.9"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","23.6911"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","24.8355"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","25.3836"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","27.0784"
"Wyoming","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","16.9025"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","1990","98226"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","1995","99859"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","2000","89940"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","2001","88128"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","2002","88116"
"Wyoming","Enrollment in Public Elementary and Secondary Schools","Number","2003","87462"
